taxid	kingdom	phylum	class	order	family	genus	species
2608089		Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	Ekhidna	Ekhidna sp.
2608326		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus sp. Ab-1751
2608880		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Foetidibacter	Foetidibacter luteolus
2608980		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas	
2608996		Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia sp. A1-2
2609290		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	
2609467		Pseudomonadota	Betaproteobacteria	Ferrovales	Ferrovaceae	Ferrovum	Ferrovum sp.
2610897		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	
261099		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	Boothiomyces macroporosus
2611147		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingobiaceae	Sphingobium	
2613770		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. BG4
2613772		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	
2613784		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	
2613842		Pseudomonadota	Gammaproteobacteria	Chromatiales	Wenzhouxiangellaceae	Marinihelvus	Marinihelvus fidelis
261388		Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma	Ferroplasma sp. Type II
2614230		Methanobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus sp.
2614236		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Sulfurivirga	Sulfurivirga sp.
2614248		Chloroflexota	Ardenticatenia	Ardenticatenales			Ardenticatenales bacterium
2614250		Chloroflexota	Caldilineae	Caldilineales	Caldilineaceae		Caldilineaceae bacterium
2614251		Caldisericota	Caldisericia	Caldisericales			Caldisericales bacterium
2614253		Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae		Desulfurellaceae bacterium
2614441		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. LPB0248
2614538		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas piscis
2614933		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Anderseniella	
2614947		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Sphingorhabdus	
2614992		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	
2615069		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	
2615122		Basidiomycota	Agaricomycetes	Boletales	Boletinellaceae	Phlebopus	Phlebopus sp. FC_14
2615202		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	
2615210		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	
2615211		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium planeticum
261524		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium liflandii
261654		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora auratinigra
2617518		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	
2618023		Ascomycota	Sordariomycetes	Xylariales		Monosporascus	
2618356		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	
2618684		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	
2618749		Cyanobacteriota	Cyanophyceae	Nostocales	Scytonemataceae	Scytonema	
2619133		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	
2619320		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
2619537		Methanobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	
2619626		Cyanobacteriota	Cyanophyceae	Nostocales	Calotrichaceae	Calothrix	
2619925		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium	
2620051		Methanobacteriota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix	
2620948		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	
2622029		Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	
262208		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria carniphila
2622382		Aquificota	Aquificia	Aquificales	Aquificaceae	Hydrogenobaculum	
2622653		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
2624793		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	
2626047		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	
2626145		Pseudomonadota	Alphaproteobacteria	Iodidimonadales	Iodidimonadaceae	Iodidimonas	
2626254		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	
2626991		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	
2627481		Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Prochlorococcus	
2627626		Methanobacteriota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	
2627926		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Solwaraspora	
2628350		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	
2629616		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Martelella	
2630038		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	
2630295		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	
2631174		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	
2631227		Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	
2631580		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	
2632016		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Motiliproteus	
2633097		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	
2633570		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Aeromicrobium	
2633591		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Kitasatospora	
263377		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger	
2634418		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Boseongicola	
2634589		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	
263511		Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii
2635284		Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	
2636252		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Williamsia	
2636767		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	
2636909		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	
2637065		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema	
2637121		Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	
2637762		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	
2638441		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	
2639665		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	
2641160		Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	
264148		Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Millisia	Millisia brevis
2641541		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	
2642066		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Gilvimarinus	
2642155		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	
2642494		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	
2643310		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Xanthomonas	
2643926		Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	
2644121		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	
2644528		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	
2645622		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	
2647000		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter	
2648921		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
2649989		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Aureispira	
2650471		Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Lacipirellula	Lacipirellula parvula
2650499		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	
2650926		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aestuariivirgaceae	Aestuariivirga	Aestuariivirga sp.
265104		Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Trichoglossum	Trichoglossum hirsutum
2651171		Acidobacteriota	Thermoanaerobaculia				Thermoanaerobaculia bacterium
2651839		Chloroflexota	Chloroflexia				Chloroflexia bacterium SDU3-3
2652172		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
2652248		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Haloechinothrix	Haloechinothrix sp. LS1_15
2653852		Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter marinus
2654182		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae		Frankiaceae bacterium
2654677		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces apocyni
265488		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	
2654950		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. Marseille-P9652
2656787		Ascomycota	Leotiomycetes	Helotiales	Pleuroascaceae	Venustampulla	Venustampulla echinocandica
2657482		Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	
2661937		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodovibrionaceae	Ferruginivarius	Ferruginivarius sediminum
2662066		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Roseimaritima	Roseimaritima sediminicola
2662200		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. FSL R10-2245
2662263		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	Paraferrimonas	Paraferrimonas sp. SM1919
2662268		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marisediminitalea	Marisediminitalea sp.
2663014		Fibrobacterota	Chitinivibrionia	Chitinivibrionales			Chitinivibrionales bacterium
2663207		Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Gaiella sp.
2665222		Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Ponticaulis	Ponticaulis profundi
2665645		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. SLB02
2666298		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Spongiactinospora	Spongiactinospora gelatinilytica
2668072		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum sp. CBA1125
266854		Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Granulicoccus	Granulicoccus phenolivorans
2675231		Bacillota	Bacilli	Caryophanales	Bacillaceae	Mesobacillus	
2675232		Bacillota	Bacilli	Caryophanales	Bacillaceae	Neobacillus	
2675858		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces anatolicus
2675875		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. LC2016-13
2675877		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. BRD67
2676125		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Galactobacter	Galactobacter sp.
2676234		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Stakelama	Stakelama portus
267872		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa
267889		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae		
267893		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Idiomarinaceae		
2681410		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. 18062
2681555		Actinomycetota	Actinomycetes	Mycobacteriales		Fodinicola	Fodinicola acaciae
2681879		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Alienimonas	Alienimonas chondri
2682144		Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae		Fimbriimonadaceae bacterium
2683338		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	
2685872		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomarinum	Methylomarinum sp.
2685873		Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae		Mycoplasmataceae bacterium
2686304		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces broussonetiae
2686358		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	Paraglaciecola sp. L3A3
2686371		Chloroflexota					Chloroflexi bacterium AL-W
2687306		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Plastoroseomonas	Plastoroseomonas hellenica
2687317		Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella sp. Pas-s95
2689101		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter sp. 86C-FISCH
2689614		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae		
2689616		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae		Steroidobacteraceae bacterium
2690220		Rhodophyta	Bangiophyceae	Cyanidiales	Cyanidiaceae	Cyanidiococcus	Cyanidiococcus yangmingshanensis
2690259		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID3212
2690325		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID7760
2690339		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID8354
2690964		Bacillota	Bacilli	Caryophanales	Thermoactinomycetaceae	Shimazuella	Shimazuella alba
2691040		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas icarae
2691354		Planctomycetota	Planctomycetia	Pirellulales			
2691357		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		
2691359		Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae		
2691958		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. YIM 132580
2692125		Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Nanchangia	Nanchangia anserum
2692166		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella vulcania
2692234		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. GS7
2692424		Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Acidiluteibacter	Acidiluteibacter ferrifornacis
2692428		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium sp. NRRL 66182
2696469		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Jiella	Jiella pacifica
2697033		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Aristophania	Aristophania vespae
2697495							
2697657		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora rubida
2698217		Cyanobacteriota	Cyanophyceae	Synechococcales			Synechococcales cyanobacterium H12SWP_bin.12
2698688		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	
2699170		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. CSA112
2699295		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Embleya	
2699754		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		Pirellulaceae bacterium
2699758		Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae		Thermoanaerobaculaceae bacterium
2703891		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Ac-20345
2703905		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Ac-20392
2703963		Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera pleomorphica
2704468		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptacidiphilus	Streptacidiphilus sp. P02-A3a
2704470		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NP-1717
2704647		Euglenozoa	Kinetoplastea				
270495		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Fastidiosibacteraceae	Fangia	Fangia hongkongensis
2705421		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudoroseicyclus	Pseudoroseicyclus tamaricis
2706027		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID10815
2706029		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID11233
2706051		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID13588
2706058		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID13726
2707176		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Ideonella	Ideonella livida
2707338		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	
2707344		Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Candidatus Hydrogenisulfobacillus	Candidatus Hydrogenisulfobacillus filiaventi
2707345		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylobacter	Candidatus Methylobacter favarea
2709688		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Parasphingorhabdus	Parasphingorhabdus sp.
2709690		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Novosphingopyxis	Novosphingopyxis sp.
2711216		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera rhizosphaerae
2711231		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	Roseimicrobium sp. ORNL1
2712867		Myxococcota		Nannocystales	Nannocystaceae	Pseudenhygromyxa	Pseudenhygromyxa sp. WMMC2535
2713176		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Thalassoroseus	Thalassoroseus pseudoceratinae
2714592		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Crateriforma	
2714865		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus maritimus
2714943		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas piscis
2714956		Actinomycetota	Actinomycetes	Motilibacterales	Motilibacteraceae	Motilibacter	Motilibacter deserti
2715678		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sulfuricellaceae	Sulfurimicrobium	Sulfurimicrobium lacus
2715692		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Hellea	Hellea sp.
2716335		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Falsiroseomonas	Falsiroseomonas selenitidurans
2716930		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Falsiroseomonas	Falsiroseomonas algicola
2717303		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	Haliscomenobacter sp.
2717857		Candidatus Melainabacteria	Vampirovibriophyceae	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrio	Vampirovibrio sp.
2719023		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora sp. ASAGF58
2719234		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora sp.
2719382		Candidatus Helarchaeota					Candidatus Helarchaeota archaeon
2719794		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Bruguierivoracaceae	Sodalis	Sodalis sp. dw_96
2720022		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. C1-2
2720165		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. KiyG1
2720392		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Mangrovicoccus	Mangrovicoccus sp. HB161399
2720403		Cyanobacteriota					Cyanobacteria bacterium CRU_2_1
2720419		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae		Coleofasciculaceae cyanobacterium RL_1_1
2720425		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. RL_3_1
2720430		Cyanobacteriota	Cyanophyceae	Synechococcales			Synechococcales cyanobacterium RM1_1_8
2720438		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium RM2_2_21
2720441		Cyanobacteriota	Cyanophyceae	Oscillatoriales			Oscillatoriales cyanobacterium RU_3_3
2720449		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium RU_5_1
2720462		Cyanobacteriota	Cyanophyceae	Nostocales	Calotrichaceae	Calothrix	Calothrix sp. SM1_7_51
2720466		Cyanobacteriota	Cyanophyceae	Oscillatoriales			Oscillatoriales cyanobacterium SM2_1_8
2720482		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus sp. SU_5_3
2720503		Chloroflexota	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae		Herpetosiphonaceae bacterium
2720633		Deinococcota	Deinococci	Thermales			Thermales bacterium
2721165		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. MNP-20
2721545		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinagarivorans	Marinagarivorans cellulosilyticus
2723		Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hirschia	
2723028		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae		Nostocaceae cyanobacterium
2723030		Chlorobiota	Chlorobiia	Chlorobiales			Chlorobiales bacterium
2723091		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter saanensis
2723666		Planctomycetota	Planctomycetia	Planctomycetales			Planctomycetales bacterium ZRK34
2724527		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Parasphingopyxidaceae	Parasphingopyxis	Parasphingopyxis sp. CP4
2725490		Chrysiogenota	Chrysiogenia				Chrysiogenia bacterium
2726947		Ascomycota	Dothideomycetes	Mycosphaerellales			
2729386		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes sp. TBRC 11911
2729722		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus sp. KRD128
2730917		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. a30
2731619		Uroviricota	Caudoviricetes				
2731756		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Teredinibacter	Teredinibacter purpureus
2732252		Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae		Thermoleophilaceae bacterium
2732470		Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidia	Bacidia gigantensis
2732508		Pseudomonadota	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula mediterranea
2732853		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. I05A-00742
27334		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium expansum
2733690		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena venus
27337		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium dahliae
273384		Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium aurantiacum
2734140		Uroviricota	Caudoviricetes	Pantevenvirales	Kyanoviridae	Salacisavirus	Salacisavirus pssm2
27350		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia striiformis
2736		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium spinosum
2737536		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Micropruina	Micropruina sp.
274		Deinococcota	Deinococci	Thermales	Thermaceae	Thermus	Thermus thermophilus
27404		Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata
2740536		Actinomycetota	Actinomycetes	Sporichthyales	Sporichthyaceae		Sporichthyaceae bacterium
2740537		Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae		Rubrobacteraceae bacterium
2740538		Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae		Ktedonobacteraceae bacterium
2740540		Actinomycetota	Nitriliruptoria	Euzebyales			Euzebyales bacterium
