taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
311494			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium monilatum	2
3121606		Candidatus Aenigmatarchaeota					Candidatus Aenigmatarchaeota archaeon	1
31354		Rhodophyta	Compsopogonophyceae	Compsopogonales	Compsopogonaceae	Compsopogon	Compsopogon caeruleus	3
3137370		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	Yoonia rhodophyticola	1
3149229		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Alsobacteraceae	Alsobacter	Alsobacter sp. KACC 23698	1
318751		Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella ornata	1
3193		Streptophyta						1
31958		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis orientalis	1
31979		Bacillota	Clostridia	Eubacteriales	Clostridiaceae			2
31989		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae			12
32008		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia		1
32015		Myxococcota	Myxococcia					2
32033		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae			4
320912		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter dokdonensis	1
3214		Streptophyta	Bryopsida					4
3218		Streptophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens	6
321983		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella albidiflava	2
3225		Streptophyta	Bryopsida	Pseudoditrichales	Ditrichaceae	Ceratodon	Ceratodon purpureus	5
3238630		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. R35	1
324952		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium	Streptosporangium canum	1
325217		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium		4
327159		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter		1
327160		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	Candidatus Accumulibacter phosphatis	1
328692		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus aquaticus	1
330083		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis halotolerans	1
33097		Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Gonium	Gonium pectorale	2
332158		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Larkinella	Larkinella insperata	1
332160		Acidobacteriota	Terriglobia	Bryobacterales				1
335927		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassovita		1
33636			Phaeophyceae	Laminariales	Laminariaceae			1
33649		Bacillariophyta	Fragilariophyceae	Thalassionematales	Thalassionemataceae	Thalassionema	Thalassionema nitzschioides	1
33903		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces avermitilis	2
33958		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae			1
34032		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus rhabdoformis	1
34064		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Francisellaceae			1
34072		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax		4
349277		Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae		uncultured Rubrobacteraceae bacterium	1
35169		Rhodophyta	Florideophyceae	Corallinales	Corallinaceae	Corallina		1
352449		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Giesbergeria		1
35466		Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae			1
356		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales				18
35622		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Thermostaphylospora	Thermostaphylospora chromogena	1
356660		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Albimonas	Albimonas donghaensis	1
35677			Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Pelagomonas	Pelagomonas calceolata	2
35753		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Dactylosporangium		1
35761		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp.	2
358823		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces olindensis	2
36090		Nematoda	Chromadorea	Rhabditida	Heteroderidae	Globodera	Globodera pallida	1
361050		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Rubritalea		1
364039		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Azohydromonas	Azohydromonas australica	1
364410		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Granulibacter	Granulibacter bethesdensis	1
367282		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus yunweiensis	1
367771		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Marinovum		1
36841		Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter glycolicus	1
371142		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium daejeonense	2
371731		Pseudomonadota	Alphaproteobacteria	Rhodobacterales		Rhodobacter	Rhodobacter ferrooxidans	1
372072		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Cohaesibacteraceae	Cohaesibacter	Cohaesibacter gelatinilyticus	1
373043		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Paeniroseomonas	Paeniroseomonas aquatica	1
37360		Endomyxa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Plasmodiophora	Plasmodiophora brassicae	1
373994		Cyanobacteriota	Cyanophyceae	Nostocales	Rivulariaceae	Rivularia	Rivularia sp. PCC 7116	1
374		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium		12
374047		Bacillariophyta	Thalassiosirophyceae	Lithodesmiales	Lithodesmiaceae	Helicotheca	Helicotheca tamesis	3
37448		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas vacuolata	1
37452		Bacteroidota						1
376		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp.	4
379		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium		3
381093		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Methylibium	uncultured Methylibium sp.	1
381761		Chlorophyta	Trebouxiophyceae			Elliptochloris	Elliptochloris bilobata	6
382		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	4
382380		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales	Thalassiosiraceae	Cyclostephanos	Cyclostephanos tholiformis	1
384		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	1
386874		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sediminicola	2
388401		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae		Rhodobacteraceae bacterium HTCC2150	1
388448		Chloroflexota	Ktedonobacteria	Ktedonobacterales				1
388739		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Roseobacter sp. SK209-2-6	1
389348		Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Candidatus Protochlamydia naegleriophila	1
39		Myxococcota	Myxococcia	Myxococcales	Archangiaceae			3
39152		Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	1
391587		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	Kordia algicida	2
391952		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Aquincola		1
392030		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria magnacalcarata	3
392032		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria socialis	6
392033		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria sordida	1
392227		Arthropoda	Malacostraca	Decapoda	Palaemonidae	Palaemon	Palaemon carinicauda	1
393277		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Donghicola		2
393310		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Skermanella	Skermanella aerolata	1
394092		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Hyalangium	Hyalangium gracile	1
394732		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Parasphingorhabdus	Parasphingorhabdus marina	1
39493		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium tarantellae	1
396		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	1
39643		Myxococcota		Polyangiales	Polyangiaceae	Sorangium		1
40323		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas		1
404236		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Maritimibacter	Maritimibacter alkaliphilus	1
406431		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura alba	1
406548		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Aquisphaera	Aquisphaera giovannonii	1
407		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium		2
407032		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae			1
41462		Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Myrmecia	[Myrmecia] bisecta	4
414999		Verrucomicrobiota	Opitutia					4
417365		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	uncultured Algoriphagus sp.	1
418856		Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	Nevskia	Nevskia soli	1
41891		Chlorophyta	Trebouxiophyceae		Coccomyxaceae	Coccomyxa		1
420281		Bacillariophyta	Melosirophyceae	Probosciales	Probosciaceae	Proboscia	Proboscia inermis	2
422282		candidate division WWE3						1
422297		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ponticoccus	Ponticoccus litoralis	4
42255		Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter		1
423472		Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii	1
42353		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas sp.	2
425072			Eustigmatophyceae	Eustigmatales	Monodopsidaceae			2
426638		Bacillariophyta	Thalassiosirophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros tenuissimus	4
427920		Bacillota	Bacilli	Caryophanales	Bacillaceae	Alkalihalobacterium	Alkalihalobacterium alkalinitrilicum	1
43		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Cystobacter	Cystobacter fuscus	1
433		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			8
433644		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Pedococcus	Pedococcus bigeumensis	1
433649		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides marmoribigeumensis	1
433724							termite gut metagenome	1
437475		Actinomycetota	Actinomycetes	Frankiales			uncultured Frankineae bacterium	1
441103		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicibacter	Tropicibacter naphthalenivorans	3
44249		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus		9
444513		Bacteroidota	Flavobacteriia	Flavobacteriales	Salibacteraceae	Salibacter		1
444605		Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus alba x Populus x berolinensis	1
445		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella		1
445219		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Reyranellaceae	Reyranella		1
44578		Rotifera	Eurotatoria					2
446660		Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	1
446679		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sphaeroides	1
44689		Evosea	Eumycetozoa	Dictyosteliales	Dictyosteliaceae	Dictyostelium	Dictyostelium discoideum	1
448109		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Adhaeribacter	uncultured Adhaeribacter sp.	1
448386		Rhodophyta	Florideophyceae	Gracilariales	Gracilariaceae	Gracilariopsis	Gracilariopsis chorda	7
451864								2
453566		Glomeromycota	Glomeromycetes	Archaeosporales	Ambisporaceae	Ambispora		1
453820		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	uncultured Cyclobacterium sp.	1
453842		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus aestuarii	1
454146		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Roseibacillus	Roseibacillus ishigakijimensis	1
454159		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Kiloniella		1
455360		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Thalassobaculum	Thalassobaculum salexigens	1
455433		Verrucomicrobiota	Opitutia	Puniceicoccales	Pelagicoccaceae	Pelagicoccus		2
455651		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tateyamaria	uncultured Tateyamaria sp.	1
457454		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus xinjiangensis	1
467598		Cyanobacteriota	Cyanophyceae	Aerosakkonematales	Aerosakkonemataceae	Microseira	Microseira wollei	1
469		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter		1
47		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Archangium		2
470018		Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Rachicladosporium		1
472759		Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus halophilus	1
475081		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia seohaensis	1
47759		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces tubercidicus	1
47790		Chlorophyta	Chlorophyceae	Chlamydomonadales	Tetrabaenaceae	Tetrabaena	Tetrabaena socialis	2
47858		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora echinofusca	1
48		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Archangium	Archangium gephyra	6
481133		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured Segetibacter sp.	2
48461		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales				2
486270		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter antarcticus	1
490093		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Haloferula	Haloferula rosea	1
490095		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Haloferula	Haloferula helveola	2
490575		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Terrabacter	Terrabacter ginsenosidimutans	1
49249		Bacillariophyta	Thalassiosirophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	Ditylum brightwellii	6
49252		Bacillariophyta	Thalassiosirophyceae	Eucampiales	Eucampiaceae	Eucampia	Eucampia antarctica	1
49546		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae			17
496014		Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Baekduia soli	1
50259		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax	Rubrivivax sp.	1
50338		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sullae	2
50421		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax sp.	1
504487		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Jejuia	Jejuia pallidilutea	1
5052		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		1
509635		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp. V48	1
515350		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora endophytica	1
51671		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp.	1
520092		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Tahibacter	Tahibacter aquaticus	1
522889		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Sphaerotilus	Sphaerotilus montanus	1
526215		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Thalassobaculum		1
53360		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Dactylosporangium	Dactylosporangium vinaceum	2
53365		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Catellatospora		1
538666		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Hoeflea	uncultured Hoeflea sp.	1
543		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae			1
543132		Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Lamprocystis	uncultured Lamprocystis sp.	1
543615		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea	Solitalea koreensis	1
546871		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Friedmanniella	Friedmanniella luteola	1
554055		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Micractinium	Micractinium conductrix	2
554065		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella variabilis	1
555316		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium pellucidum	1
555881		Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii	1
56		Myxococcota		Polyangiales	Polyangiaceae	Sorangium	Sorangium cellulosum	2
561879		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus safensis	1
563798		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae			1
563835		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae			9
564608		Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla	1
565426		Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria minitans	1
56730		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium gallicum	1
568099		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Litorimonas	Litorimonas taeanensis	1
568900		Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Seminavis	Seminavis robusta	4
569127		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus caeni	1
57031		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp. IC063	1
570835		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter	Edaphobacter aggregans	1
571933		Bacillota	Bacilli	Caryophanales	Bacillaceae	Piscibacillus	Piscibacillus halophilus	1
573		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	2
573061		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium cellulovorans	1
573152		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	uncultured Shimia sp.	1
574566		Chlorophyta	Trebouxiophyceae		Coccomyxaceae	Coccomyxa	Coccomyxa subellipsoidea	2
575540		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Isosphaera	Isosphaera pallida	1
5761		Heterolobosea	Eutetramitea	Acrasida	Naegleriidae	Naegleria		1
5762		Heterolobosea	Eutetramitea	Acrasida	Naegleriidae	Naegleria	Naegleria gruberi	1
57723		Acidobacteriota						10
58113		Actinomycetota	Actinomycetes	Glycomycetales	Glycomycetaceae	Glycomyces		1
582607		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles asaccharophilus	1
588596		Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis	1
588673		Actinomycetota	Thermoleophilia	Solirubrobacterales				1
589554		Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Candidatus Thiosymbion	Candidatus Thiosymbion oneisti	1
589873		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas australica	1
595453		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula sp. SM50	1
59620		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	uncultured Clostridium sp.	1
599652		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicimonas		1
60912		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sp.	1
6126		Cnidaria	Anthozoa	Scleractinia	Acroporidae			1
624315		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Phytohabitans	Phytohabitans suffuscus	3
631454		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Tepidamorphaceae	Lutibaculum	Lutibaculum baratangense	1
641691		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Pricia	Pricia antarctica	1
64517		Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis rosea	2
649461		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Lacibacter		1
651137		Nitrososphaerota						2
651660		Bacillota	Bacilli	Caryophanales	Caryophanaceae	Paenisporosarcina		1
65504		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Virgisporangium		1
662880		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus humi	1
66370		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces flaveus	3
666505		Planctomycetota	Phycisphaerae					1
666506		Planctomycetota	Phycisphaerae	Phycisphaerales				1
66879		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces coeruleofuscus	1
670		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	1
670292		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga aerilata	1
67255		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces achromogenes	4
67260		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces cinereoruber	1
67293		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces echinatus	2
67296		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces finlayi	1
67301		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces fragilis	1
67352		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Kitasatospora	Kitasatospora purpeofusca	1
673940		Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	Lindgomyces ingoldianus	1
68239		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces mirabilis	2
68280		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces violaceusniger	1
68287		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium		2
682979		Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Microlunatus	Microlunatus parietis	2
68336								17
686800		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Aerolutibacter	Aerolutibacter ruishenii	1
69181		Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassica	Brassica cretica	1
69332		Streptophyta	Charophyceae	Charales	Characeae	Chara	Chara braunii	4
698759		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces ipomoeae	1
70125		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp.	3
70799		Cyanobacteriota	Cyanophyceae	Nostocales	Nodulariaceae	Nodularia	Nodularia spumigena	1
708132		Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus tunisiensis	1
709888		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora phytophila	1
710705		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. FXJ1.172	1
713604		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis mediterranei	1
714166		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces endophyticus	1
716546		Ascomycota						5
722472		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium lablabi	1
72275		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae			2
722752			Bolidophyceae	Parmales	Triparmaceae	Triparma		1
735331		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Leptothrix	Leptothrix ochracea	1
7375		Arthropoda	Insecta	Diptera	Calliphoridae	Lucilia	Lucilia cuprina	1
74033		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Antarctobacter	Antarctobacter heliothermus	1
74201		Verrucomicrobiota						11
74317		Pseudomonadota	Alphaproteobacteria	Maricaulales	Maricaulaceae	Maricaulis		1
74712		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae			1
754409		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sp. PG-2	1
