taxid	kingdom	phylum	class	order	family	genus	species
2720419		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae		Coleofasciculaceae cyanobacterium RL_1_1
2720469		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae		Synechococcaceae cyanobacterium SM2_3_1
2724527		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Parasphingopyxidaceae	Parasphingopyxis	Parasphingopyxis sp. CP4
2730349		Nanobdellota	Candidatus Nanoarchaeia	Nanoarchaeales			Nanoarchaeales archaeon
2734140		Uroviricota	Caudoviricetes	Pantevenvirales	Kyanoviridae	Salacisavirus	Salacisavirus pssm2
27404		Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata
2741071		Myxococcota	Myxococcia	Myxococcales	Pendulisporaceae	Pendulispora	Pendulispora albinea
2742		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	
2745		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
2746922		Pseudomonadota	Alphaproteobacteria	Holosporales	Candidatus Paracaedibacteraceae		Candidatus Paracaedibacteraceae bacterium
2759							
2763263		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudaestuariivita	Pseudaestuariivita rosea
2767591		Cyanobacteriota	Cyanophyceae	Spirulinales	Spirulinaceae	Spirulina	Spirulina sp. CCY15215
2775555		Cyanobacteriota					Cyanobacteria bacterium K_Offshore_surface_m2_239
27835		Nematoda	Chromadorea	Rhabditida	Heligmosomidae	Nippostrongylus	Nippostrongylus brasiliensis
2785011		Mollusca	Bivalvia				
27933		Porifera	Calcarea	Leucosolenida	Sycettidae	Sycon	Sycon ciliatum
28000		Perkinsozoa		Perkinsida	Perkinsidae	Perkinsus	
28068		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax	Rubrivivax gelatinosus
28094		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia caryophylli
2818505		Myxococcota					
28211		Pseudomonadota	Alphaproteobacteria				
28216		Pseudomonadota	Betaproteobacteria				
2823734		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. EJ6-Ellesmere
2836		Bacillariophyta					
2839662		Cyanobacteriota	Cyanophyceae	Oculatellales	Oculatellaceae	Pegethrix	Pegethrix bostrychoides
28450		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei
2847984		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. CS-205
2849779		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Aquihabitans	Aquihabitans sp. G128
2850		Bacillariophyta	Bacillariophyceae	Surirellales	Neidiaceae	Phaeodactylum	Phaeodactylum tricornutum
2854170		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
285531		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces rubradiris
2856		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium
286		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
2865862		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Arenibaculum	Arenibaculum sp.
2874699		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Waterburya	Waterburya agarophytonicola
287478		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Hellea	Hellea balneolensis
2878389		Bacillota	Bacilli	Caryophanales	Fictibacillaceae	Fictibacillus	Fictibacillus marinisediminis
2900548		Actinomycetota					Actinomycetota bacterium
290174		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	
2903812		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_01283
2908833		Mollusca	Bivalvia				
2912572		Bacteroidota	Bacteroidia	Marinilabiliales	Marinifilaceae	Paralabilibaculum	Paralabilibaculum antarcticum
2933270		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudomarimonas	Pseudomarimonas salicorniae
2936507		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. A10-1-5-1
2949			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	
2951			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium microadriaticum
2953691		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Ancylothrix	Ancylothrix sp. D3o
296587		Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas commoda
2967121		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. H55.11
2976002		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea sp. NBC_00507
2979332		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Prescottella	
299467		Arthropoda	Arachnida	Trombidiformes	Trombiculidae	Leptotrombidium	Leptotrombidium deliense
299717		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces spiramyceticus
3026147		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	Yoonia sp. GPGPB17
3026191		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SCA2-17
3028117		Cyanobacteriota	Cyanophyceae				
3032367		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Roseiarcaceae	Terripilifer	Terripilifer ovatus
303371			Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	Tribonema minus
303405		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia inconspicua
3035089		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Kitasatospora	Kitasatospora sp. GP82
3035692		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	Endozoicomonas sp. 8E
3041		Chlorophyta					
3042152		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Tsuneonella	Tsuneonella sp. CC-YZS046
3054776		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer sp. MKSA007
3057338		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. SZCCHNR1015
3064350		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas serbiensis
3071		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	
3071414		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. LHD-90
307491		Arthropoda	Insecta	Hemiptera	Aphididae	Aphis	Aphis glycines
3086		Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae		
3107663		Vulcanimicrobiota					Vulcanimicrobiota bacterium
31199		Mollusca	Bivalvia	Pectinida	Pectinidae	Argopecten	Argopecten irradians
3127016		Candidatus Dormiibacterota	Candidatus Dormibacteria	Candidatus Dormibacterales	Candidatus Dormibacteraceae	Candidatus Nephthysia	Candidatus Nephthysia bennettiae
314145		Chordata	Mammalia				
317		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae
319348		Arthropoda	Insecta	Diptera	Chironomidae	Polypedilum	Polypedilum vanderplanki
31989		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae		
32		Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Myxococcus	
32033		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae		
3214		Streptophyta	Bryopsida				
32597		Perkinsozoa		Perkinsida	Perkinsidae	Perkinsus	Perkinsus olseni
33090							
33208							
33213							
332591		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces rectiviolaceus
33317							
334736		Bacillota	Bacilli	Caryophanales	Caryophanaceae	Sporosarcina	Sporosarcina soli
33511							
33846		Bacillariophyta	Thalassiosirophyceae				
33847		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales			
34765		Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	Oikopleura dioica
35572		Arthropoda	Insecta	Diptera	Sciaridae	Pseudolycoriella	Pseudolycoriella hygida
356		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
35688		Rhodophyta	Bangiophyceae	Porphyridiales	Porphyridiaceae	Porphyridium	Porphyridium purpureum
361077		Evosea	Eumycetozoa	Dictyosteliales	Raperosteliaceae	Tieghemostelium	Tieghemostelium lacteum
3629		Streptophyta	Magnoliopsida	Malvales	Malvaceae		
364317		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter eiseniae
36881		Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Cymbomonas	Cymbomonas tetramitiformis
3702		Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana
371196		Cyanobacteriota	Cyanophyceae	Nostocales	Hapalosiphonaceae	Mastigocoleus	Mastigocoleus testarum
372654		Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	Candidatus Pelagibacter	uncultured Candidatus Pelagibacter sp.
374		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	
37546		Arthropoda	Insecta	Diptera	Glossinidae	Glossina	Glossina morsitans
37567		Arthropoda	Insecta	Lepidoptera			
37569		Arthropoda	Insecta	Lepidoptera			
375761		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudooceanicola	Pseudooceanicola nanhaiensis
394096		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Hyalangium	Hyalangium minutum
40		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Stigmatella	
400682		Porifera	Demospongiae	Haplosclerida	Niphatidae	Amphimedon	Amphimedon queenslandica
403962		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	Azospirillum canadense
408172							marine metagenome
41295		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae		
41296		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae		
414999		Verrucomicrobiota	Opitutia				
41875		Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos
41880		Chlorophyta	Pseudoscourfieldiophyceae	Pseudoscourfieldiales	Pycnococcaceae	Pycnococcus	Pycnococcus provasolii
42192		Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus coruscus
423349		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	
425072			Eustigmatophyceae	Eustigmatales	Monodopsidaceae		
426638		Bacillariophyta	Thalassiosirophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros tenuissimus
433		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		
433720		Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta	Adineta steineri
436017		Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	Ostreococcus sp. 'lucimarinus'
43657		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas luteoviolacea
44058			Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	Aureoumbra	Aureoumbra lagunensis
44249		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	
44445		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia australis
44578		Rotifera	Eurotatoria				
447962		Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	Clydaea	Clydaea vesicula
448386		Rhodophyta	Florideophyceae	Gracilariales	Gracilariaceae	Gracilariopsis	Gracilariopsis chorda
451864							
454159		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Kiloniella	
45443		Chordata	Actinopteri	Cyprinodontiformes			
461836				Apusomonadida	Apusomonadidae	Thecamonas	Thecamonas trahens
468196		Arthropoda	Insecta	Psocodea	Polyplacidae	Polyplax	Polyplax serrata
471499		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Dasania	Dasania marina
4762		Oomycota					
4777		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae		
4793		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora citrophthora
482630		Cyanobacteriota	Cyanophyceae	Nostocales	Tolypothrichaceae	Hassallia	Hassallia byssoidea
4883		Kickxellomycota	Harpellomycetes	Harpellales	Legeriomycetaceae		
4919		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia	
49249		Bacillariophyta	Thalassiosirophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	Ditylum brightwellii
49546		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
499202		Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae		
50023		Arthropoda	Arachnida	Trombidiformes	Tetranychidae	Panonychus	Panonychus citri
502025		Myxococcota		Haliangiales	Kofleriaceae	Haliangium	Haliangium ochraceum
50259		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax	Rubrivivax sp.
5073		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
51031		Nematoda	Chromadorea	Rhabditida	Ancylostomatidae	Necator	Necator americanus
515417		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Amphritea	
52283		Arthropoda	Arachnida	Sarcoptiformes	Sarcoptidae	Sarcoptes	Sarcoptes scabiei
53246		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
533207		Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae		
54126		Nematoda	Chromadorea	Rhabditida	Neodiplogasteridae	Pristionchus	Pristionchus pacificus
558764		Bryozoa	Gymnolaemata	Cheilostomatida			
559131		Arthropoda	Insecta	Coleoptera	Coccinellidae	Cryptolaemus	Cryptolaemus montrouzieri
565045		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus	Luminiphilus syltensis
5654		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae		
568701		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	Moorena bouillonii
568900		Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Seminavis	Seminavis robusta
5761		Heterolobosea	Eutetramitea	Acrasida	Naegleriidae	Naegleria	
576137		Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	Phialocephala subalpina
591445		Nematoda	Chromadorea	Rhabditida	Panagrolaimidae	Panagrolaimus	Panagrolaimus sp. ES5
59288		Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	Coxiella sp. (in: g-proteobacteria)
59841		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus kobensis
6040		Porifera					
6063		Porifera	Demospongiae	Suberitida	Halichondriidae	Halichondria	Halichondria panicea
6072							
6125		Cnidaria	Anthozoa	Scleractinia			
6236		Nematoda	Chromadorea	Rhabditida			
6237		Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	
624315		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Phytohabitans	Phytohabitans suffuscus
626		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus	
631222		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Paraherbaspirillum	Paraherbaspirillum soli
6347		Annelida	Polychaeta	Sabellida	Oweniidae	Owenia	Owenia fusiformis
635003		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	Fragilariopsis cylindrus
642074		Arthropoda	Insecta	Hemiptera	Nepidae	Ranatra	Ranatra chinensis
6447		Mollusca					
6523		Mollusca	Gastropoda		Lymnaeidae	Lymnaea	Lymnaea stagnalis
652676							hydrothermal vent metagenome
652834						Palpitomonas	Palpitomonas bilix
6545		Mollusca	Bivalvia				
65475		Actinomycetota	Actinomycetes	Sporichthyales	Sporichthyaceae	Sporichthya	Sporichthya sp.
6548		Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	
6563		Mollusca	Bivalvia	Ostreida	Ostreidae		
6566		Mollusca	Bivalvia	Pectinida	Pectinidae		
6592		Mollusca	Bivalvia	Venerida	Veneridae		
662		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
66429		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces roseoverticillatus
666505		Planctomycetota	Phycisphaerae				
666506		Planctomycetota	Phycisphaerae	Phycisphaerales			
6668		Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	
66713		Mollusca	Bivalvia	Pterioida	Pteriidae	Pinctada	Pinctada imbricata
667725			Ichthyosporea	Ichthyophonida		Sphaeroforma	Sphaeroforma arctica
668		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio	Aliivibrio fischeri
670		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus
670386		Evosea	Eumycetozoa	Acytosteliales	Acytosteliaceae	Heterostelium	Heterostelium album
67260		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces cinereoruber
67373		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces varsoviensis
68200		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces flavofungini
6832		Arthropoda	Copepoda	Harpacticoida	Harpacticidae	Tigriopus	Tigriopus californicus
68336							
6875		Arthropoda	Arachnida	Scorpiones	Buthidae	Centruroides	
69277		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae		
7029		Arthropoda	Insecta	Hemiptera	Aphididae	Acyrthosiphon	Acyrthosiphon pisum
708627		Rhodophyta	Bangiophyceae	Porphyridiales	Porphyridiaceae	Timspurckia	Timspurckia oligopyrenoides
715037		Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales			uncultured SAR11 cluster alpha proteobacterium H17925_38M03
716546		Ascomycota					
72004		Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos mutus
73025		Euglenozoa	Euglenida	Eutreptiales	Eutreptiaceae	Eutreptiella	Eutreptiella gymnastica
74201		Verrucomicrobiota					
742174		Arthropoda	Insecta	Hemiptera	Aphididae	Melanaphis	Melanaphis sacchari
748121		Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe batatas
7496		Arthropoda	Insecta				
7574		Brachiopoda	Lingulata	Lingulida	Lingulidae	Lingula	Lingula anatina
7581		Echinodermata	Crinoidea	Comatulida			
7652		Echinodermata	Echinoidea	Temnopleuroida	Toxopneustidae	Lytechinus	
76758		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas orientalis
77133							uncultured bacterium
7737		Chordata	Leptocardii	Amphioxiformes	Branchiostomatidae	Branchiostoma	
7739		Chordata	Leptocardii	Amphioxiformes	Branchiostomatidae	Branchiostoma	Branchiostoma floridae
7742		Chordata					
7776		Chordata					
78156		Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	
79012		Evosea	Eumycetozoa	Dictyosteliales	Dictyosteliaceae	Dictyostelium	Dictyostelium firmibasis
8015		Chordata	Actinopteri	Salmoniformes	Salmonidae		
80816		Myxococcota		Haliangiales	Kofleriaceae	Haliangium	Haliangium ochraceum
80840		Pseudomonadota	Betaproteobacteria	Burkholderiales			
8087		Chordata	Actinopteri	Cyprinodontiformes			
81569		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria	Ruegeria atlantica
81824			Choanoflagellata	Craspedida	Salpingoecidae	Monosiga	Monosiga brevicollis
83141		Arthropoda	Arachnida	Trombidiformes			
8319		Chordata	Amphibia	Caudata	Salamandridae	Pleurodeles	Pleurodeles waltl
8345		Chordata	Amphibia	Anura	Bombinatoridae	Bombina	Bombina bombina
83461		Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Corallococcus	
84567		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
84992		Actinomycetota	Acidimicrobiia				
84993		Actinomycetota	Acidimicrobiia	Acidimicrobiales			
870485		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina addita
878477			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium natans
88036		Streptophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella moellendorffii
89954			Dinophyceae	Suessiales			
89957			Dinophyceae	Suessiales	Suessiaceae	Polarella	Polarella glacialis
90675		Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Camelina	Camelina sativa
91324		Cercozoa	Chlorarachniophyceae			Lotharella	Lotharella globosa
91347		Pseudomonadota	Gammaproteobacteria	Enterobacterales			
9261		Chordata	Mammalia	Monotremata	Tachyglossidae	Tachyglossus	Tachyglossus aculeatus
927083		Myxococcota		Polyangiales	Sandaracinaceae	Sandaracinus	Sandaracinus amylolyticus
937772		Pseudomonadota	Gammaproteobacteria	Alteromonadales			gamma proteobacterium IMCC1989
941254		Arthropoda	Insecta	Coleoptera	Meloidae	Epicauta	Epicauta chinensis
943939		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella damuponensis
945734		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Hyella	Hyella patelloides
95742		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia clavata
959		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	Bdellovibrio bacteriovorus
96803		Arthropoda	Malacostraca	Isopoda	Armadillidiidae	Armadillidium	Armadillidium nasatum
976		Bacteroidota					
994334		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Jimgerdemannia	Jimgerdemannia flammicorona
