taxid	kingdom	phylum	class	order	family	genus	species
2529384		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium	Roseibium sp. RKSG952
2530373		Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Jiangella	Jiangella aurantiaca
253839		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. C
2545255		Myxococcota		Nannocystales	Nannocystaceae		Nannocystaceae bacterium
255475		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae		
2558362		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Jiella	Jiella endophytica
2560055		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium niftali
2562117		Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae		Chloroflexaceae bacterium
2562311		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Roseomonas	Roseomonas sp. AR75
2562685		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pacificoceanicola	Pacificoceanicola onchidii
2562705		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae		Akkermansiaceae bacterium
2562824		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter pamirensis
2565781		Candidatus Nanohalarchaeota	Candidatus Nanohalobia	Candidatus Nanohalobiales	Candidatus Nanohalobiaceae	Candidatus Nanohalobium	Candidatus Nanohalobium constans
2571141		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Actinacidiphila	Actinacidiphila oryziradicis
2579942		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Dyadobacter	Dyadobacter flavalbus
258255		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Pseudovibrio	
2582893		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia ponticola
258475		Bacillota	Clostridia	Eubacteriales	Desulfotomaculaceae	Pelotomaculum	Pelotomaculum propionicicum
2591644							Prokaryotic dsDNA virus sp.
259304		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria	uncultured Ruegeria sp.
2593292		Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena	
2593658		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	
2593676		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
2594267		Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Microlunatus	Microlunatus speluncae
2594268		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus sp. M683
2596915		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. NBH84
2599596		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Parafrankia	Parafrankia soli
2599941		Bdellovibrionota	Oligoflexia				Oligoflexia bacterium
2600304		Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	
2600305		Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Baekduia sp.
2602289		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Roseobacter cerasinus
2603600		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea typhae
2604139		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Pantanalinema	Pantanalinema sp. GBBB05
2605694		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Roseiconus	Roseiconus lacunae
2607768		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. SIO1E4
2607769		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Symploca	Symploca sp. SIO1C2
2607779		Cyanobacteriota	Cyanophyceae	Synechococcales	Merismopediaceae	Merismopedia	Merismopedia sp. SIO2A8
2607786		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. SIO3C4
2607787		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. SIO2C2
2607792		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. SIO2D1
2607804		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. SIO3B3
2607809		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Symploca	Symploca sp. SIO2E6
2607811		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. SIO3B5
2607812		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Symploca	Symploca sp. SIO2E9
2607820		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	Moorena sp. SIO4G2
2607821		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	Moorena sp. SIO4G3
2607823		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	Moorena sp. SIO2B7
2607842		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	Moorena sp. SIO3C2
2608920		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
2608981		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas	Methylomonas rhizoryzae
2609280		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia genomosp. 1
2614128		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
2614250		Chloroflexota	Caldilineae	Caldilineales	Caldilineaceae		Caldilineaceae bacterium
2614913		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	
261658		Evosea	Eumycetozoa	Acytosteliales	Cavenderiaceae	Cavenderia	Cavenderia fasciculata
2617492		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Roseomonas	
2618719		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Knoellia	
2619054		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	
262		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	
2621013		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	
2622653		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
2623012		Cyanobacteriota	Cyanophyceae	Chroococcales	Chroococcaceae	Gloeocapsa	
262323		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter	Lysobacter brunescens
2624378		Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
2626047		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	
2626549		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	
2626991		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	
2627006		Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Cyanobium	
2628910		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Trichocoleusaceae	Trichocoleus	
2629676		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappia	
2631580		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	
2631648		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	
263377		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger	
2634635		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	
263511		Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii
2638319		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	
2638854		Nitrososphaerota		Candidatus Cenarchaeales	Candidatus Cenarchaeaceae	Candidatus Cenarchaeum	
2640896		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobaculum	
2643300		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	
2643926		Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	
2644121		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	
2645906		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudoxanthomonas	
2645907		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Pleurocapsa	
2647919		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Candidatus Nitrotoga	
2648686		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Labrenzia	
265		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	
2650611		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp. WHI
2650924		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aestuariivirgaceae	Aestuariivirga	Aestuariivirga litoralis
2650926		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aestuariivirgaceae	Aestuariivirga	Aestuariivirga sp.
2650975		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Halorussus	Halorussus halophilus
2650976		Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Scenedesmus	Scenedesmus sp. NREL 46B-D3
2651171		Acidobacteriota	Thermoanaerobaculia				Thermoanaerobaculia bacterium
2653178		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Alloboseaceae	Allobosea	
2654182		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae		Frankiaceae bacterium
265543		Bacillariophyta	Thalassiosirophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	Minutocellus polymorphus
265554		Bacillariophyta	Bacillariophyceae	Surirellales	Surirellaceae	Amphora	Amphora coffeiformis
2662447		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Halovulum	Halovulum marinum
2663014		Fibrobacterota	Chitinivibrionia	Chitinivibrionales			Chitinivibrionales bacterium
2663532		Bacillota	Bacilli	Caryophanales	Bacillaceae	Gracilibacillus	Gracilibacillus sp. YIM 98692
2665650		Verrucomicrobiota	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	Candidatus Udaeobacter sp.
2665663		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea rhizosphaerae
2666298		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Spongiactinospora	Spongiactinospora gelatinilytica
266809		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobacter	Thalassobacter stenotrophicus
267		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus sp. (in: a-proteobacteria)
2670374		Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Jiangella	Jiangella anatolica
2675230		Bacillota	Bacilli	Caryophanales	Bacillaceae	Cytobacillus	
2675431		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Loktanella	Loktanella sp. M215
2675466		Bacillota	Bacilli	Caryophanales	Bacillaceae	Alkalihalobacterium	Alkalihalobacterium elongatum
267567		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales	Thalassiosiraceae	Skeletonema	Skeletonema marinoi
2676582		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hydrococcaceae	Hydrococcus	
2683338		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	
2685277		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Richelia	
2689616		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae		Steroidobacteraceae bacterium
269069		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylorubrum	Methylorubrum aminovorans
2691357		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		
2691532		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae		Isosphaeraceae bacterium
2692213		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans	Chelativorans sp. ZYF759
2692424		Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Acidiluteibacter	Acidiluteibacter ferrifornacis
2692765		Cyanobacteriota					Cyanobacteria bacterium FACHB-502
2692831		Cyanobacteriota	Cyanophyceae	Nodosilineales	Nodosilineaceae	Nodosilinea	Nodosilinea sp. FACHB-13
2704465		Bacteroidota	Cytophagia	Cytophagales	Rhodocytophagaceae	Rhodocytophaga	Rhodocytophaga rosea
2706888		Verrucomicrobiota	Opitutia	Puniceicoccales	Oceanipulchritudinaceae	Oceanipulchritudo	Oceanipulchritudo coccoides
270689		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces aculeolatus
2707176		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Ideonella	Ideonella livida
2709302		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Dwa41.01b
2709688		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Parasphingorhabdus	Parasphingorhabdus sp.
2710596		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma foliorum
2711216		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera rhizosphaerae
2712222		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales		Nordella	Nordella sp. HKS 07
2712865		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera soli
2713642		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylicorpusculum	
2713644		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylicorpusculum	Methylicorpusculum sp.
2714738		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Neorhodopirellula	Neorhodopirellula pilleata
2714955		Actinomycetota	Actinomycetes	Motilibacterales	Motilibacteraceae	Motilibacter	Motilibacter aurantiacus
2715253		Planctomycetota	Planctomycetia	Pirellulales			Pirellulales bacterium
2717303		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	Haliscomenobacter sp.
2717365		Chloroflexota	Ktedonobacteria				Ktedonobacteria bacterium brp13
2718525		Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Absicoccus	
2720165		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. KiyG1
2720392		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Mangrovicoccus	Mangrovicoccus sp. HB161399
2720406		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium CRU_2_3
2720408		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsaceae		Pleurocapsaceae cyanobacterium CSU_1_1
2720413		Cyanobacteriota	Cyanophyceae	Nostocales	Calotrichaceae	Calothrix	Calothrix sp. CSU_2_0
2720415		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae		Nostocaceae cyanobacterium CSU_2_110
2720424		Cyanobacteriota	Cyanophyceae	Acaryochloridales	Acaryochloridaceae		Acaryochloridaceae cyanobacterium RL_2_7
2720425		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. RL_3_1
2720426		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Richelia	Richelia sp. RM1_1_1
2720433		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium RM1_405_57
2720436		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Richelia	Richelia sp. RM2_1_2
2720440		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hydrococcaceae	Hydrococcus	Hydrococcus sp. RU_2_2
2720445		Cyanobacteriota	Cyanophyceae	Synechococcales			Synechococcales cyanobacterium RU_4_20
2720446		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Alkalinema	Alkalinema sp. RU_4_3
2720458		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium SM1_3_5
2720459		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium SM1_4_3
2720474		Cyanobacteriota					Leptolyngbyaceae cyanobacterium SM2_5_2
2720482		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus sp. SU_5_3
2721160		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium archetypum
2721161		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium australiense
2721557		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger	Salipiger sp. HF18
2722791		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas corticis
2723090		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter cryoferens
2726988		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas caenipelagi
2728837		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter agri
2729111		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Microbispora	Microbispora sp. H10949
273135		Bacteroidota	Cytophagia	Cytophagales	Amoebophilaceae	Candidatus Cardinium	
2732252		Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae		Thermoleophilaceae bacterium
2736887		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus sp. Marseille-Q1617
2738884		Pseudomonadota	Gammaproteobacteria			Candidatus Methanofishera	Candidatus Methanofishera endochildressiae
2739509		Armatimonadota	Chthonomonadia	Chthonomonadales	Chthonomonadaceae		Chthonomonadaceae bacterium
2740164		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae		Ectothiorhodospiraceae bacterium 2226
2740538		Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae		Ktedonobacteraceae bacterium
2741543		Acidobacteriota	Terriglobia	Candidatus Acidiferrales		Candidatus Acidiferrum	Candidatus Acidiferrum panamense
2742709		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus sp. bin38.metabat.b11b12b14.051
2744474		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. KMM 9044
2745199		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer sp. YPW1
2745873		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus sp. 6GRE01
274591		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Hoeflea	
2748310		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter terrestris
2748379		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. UH6
2749993		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. BR 10289
2751484		Candidatus Zixiibacteriota					
2751812		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium glycinis
2758439		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. G21
2760815		Candidatus Rokuibacteriota					
2760880		Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	Tenuifilum	Tenuifilum sp.
2761487		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gelidibacter	Gelidibacter maritimus
2761620		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter sp. Tf4
2762020			Candidatus Sericytochromatia				Candidatus Sericytochromatia bacterium
2762230		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Luteimonas	Luteimonas colneyensis
2762286		Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae		
2762507		Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae		Roseiflexaceae bacterium
2762511		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria sp. Silwood1
2762512		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria sp. Silwood2
2764187		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter cellulosilyticus
2764711		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp. MS1
2769		Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Chondrus	Chondrus crispus
2772301		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax	Rubrivivax sp. A210
2773457		Verrucomicrobiota	Opitutia	Puniceicoccales	Pelagicoccaceae	Pelagicoccus	Pelagicoccus enzymogenes
2778368		Chloroflexota	Ktedonobacteria	Ktedonobacterales	Dictyobacteraceae	Dictyobacter	Dictyobacter formicarum
2778731		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga arvi
2779161		Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	Kouleothrix sp.
2782350		Bacteroidota	Cytophagia	Cytophagales	Chryseotaleaceae	Dawidia	Dawidia cretensis
2782607		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingobiaceae	Sphingobium	Sphingobium nicotianae
2782631		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. 157
2782687		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. CW4
2786		Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	Porphyra	Porphyra umbilicalis
2786961		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium sp. 188UL27-1
2789856		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pontivivens	Pontivivens ytuae
2791023		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter ruricola
2792083		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes aureus
2793821		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. BRP22
2800373		Bacillota	Bacilli	Caryophanales	Bacillaceae	Priestia	
2805490		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	Steroidobacter gossypii
28056		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae		
2807414		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Anatilimnocola	
2807617		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia sp. Os4
2807628		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Phycicoccus	Phycicoccus sonneratiae
2810307		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Aridibaculum	Aridibaculum aurantiacum
2811406		Candidatus Binatota	Candidatus Binatia	Candidatus Binatales	Candidatus Binataceae	Candidatus Binatus	Candidatus Binatus sp.
2812628		Cyanobacteriota	Cyanophyceae	Gloeobacterales			Gloeobacterales cyanobacterium ES-bin-141
2814576		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halocatena	Halocatena halophila
2815390		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp. NMS4
2816855		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Cognatishimia	Cognatishimia sp. F0-27
2818505		Myxococcota					
2819286		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter sp. LG18
28201		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	Bdellovibrio sp.
28202		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Peredibacter starrii
2820268		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sagittula	Sagittula salina
2821095		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia sp. R10_1
28211		Pseudomonadota	Alphaproteobacteria				
2821112		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia sp. R9_2
2821113		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia sp. R9_3
28214		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.
2821407		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Jiella	Jiella mangrovi
28216		Pseudomonadota	Betaproteobacteria				
2822346		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Bi118
2823331		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	Candidatus Accumulibacter sp. ACC005
2823727		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. ATX 2A4
2823736		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. HJ21-Hayes
2824119		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Ideonella	Ideonella aquatica
2824557		Bacteroidota	Cytophagia	Cytophagales	Chryseotaleaceae	Chryseotalea	Chryseotalea sp. WA131a
2827239		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thetidibacter	Thetidibacter halocola
2828733		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Cognatundibacterium	Cognatundibacterium luofuense
2831780		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. sBnM-33
2831957		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pikeienuella	Pikeienuella sp.
2836		Bacillariophyta					
2838156		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter	Flavihumibacter rivuli
