taxid	kingdom	phylum	class	order	family	genus	species
29856		Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys rosea
29907		Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	
299071		Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae		
29908		Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix schenckii
300254		Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	Paraconiothyrium brasiliense
301207		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Macroventuria	Macroventuria anomochaeta
302913		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe	Elsinoe ampelina
303347		Ascomycota	Sordariomycetes	Sordariales	Diplogelasinosporaceae	Diplogelasinospora	Diplogelasinospora grovesii
303699		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium macrosclerotiorum
3040156		Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	Podospora aff. communis PSN243
30415		Chordata	Aves	Gruiformes	Gruidae	Grus	Grus japonensis
3046		Chlorophyta	Chlorophyceae	Chlamydomonadales	Dunaliellaceae	Dunaliella	Dunaliella salina
3059160		Basidiomycota	Agaricomycetes	Polyporales	Cerrenaceae	Somion	Somion occarium
306901		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium globosum
30727		Chordata	Actinopteri	Cypriniformes			
31234		Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis remanei
314023		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apiosordaria	Apiosordaria backusii
314031		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	Cercophora scortea
314037		Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	Podospora appendiculata
314040		Ascomycota	Sordariomycetes	Sordariales	Schizotheciaceae	Schizothecium	Schizothecium vesticola
314043		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Immersiella	Immersiella caudata
318751		Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella ornata
318829		Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	Pyricularia oryzae
319629		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus brasiliensis
321146		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora eumusae
321614		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora nodorum
323545		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria multiplex
326606		Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Annulohypoxylon	
326644		Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Daldinia	Daldinia caldariorum
326645		Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Daldinia	Daldinia childiae
326647		Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Daldinia	Daldinia decipiens
326681		Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	Hypoxylon trugodes
326684		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria bambusicola
327061		Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Annulohypoxylon	Annulohypoxylon truncatum
329884		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Friedmanniomyces	Friedmanniomyces simplex
329885		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Friedmanniomyces	Friedmanniomyces endolithicus
330526		Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	Podospora didyma
330535		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	Cercophora samala
33154							
331657		Ascomycota	Dothideomycetes			Cryomyces	Cryomyces minteri
33178		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus terreus
33183		Ascomycota	Eurotiomycetes	Onygenales			
33184		Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae		
33194		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	
33196		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	
33202		Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces	
33203		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	Purpureocillium lilacinum
33205		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium torulosum
332648		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea
335842		Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae	Apiospora	Apiospora saccharicola
335848		Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae	Apiospora	Apiospora aurea
335849		Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae	Apiospora	Apiospora marii
335852		Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae	Apiospora	Apiospora arundinis
336722		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria tritici
336963		Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Uncinocarpus	Uncinocarpus reesii
339359		Ascomycota	Sordariomycetes	Lulworthiales	Lulworthiaceae	Zalerion	Zalerion maritima
3402561		Ascomycota	Sordariomycetes	Amphisphaeriales			
3402574		Basidiomycota	Agaricomycetes	Sistotremastrales	Sistotremastraceae		
342668		Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	Pseudogymnoascus verrucosus
34372		Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	
34384		Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae		
34388		Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton violaceum
34395		Ascomycota	Eurotiomycetes	Chaetothyriales			
34397		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae		
34406		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum destructivum
34407		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum kahawae
34431		Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	
34448		Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	
34458		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma	Ganoderma boninense
34474		Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Fomitopsis	
34475		Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Rhodofomes	Rhodofomes roseus
352851		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia nivalis
353542		Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	Hyphodiscus	Hyphodiscus hymeniophilus
354080		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Cudoniella	Cudoniella acicularis
355688		Basidiomycota	Agaricomycetes				
35718		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
35725		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophomina	Macrophomina phaseolina
357750		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora berteroae
359342		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum phormii
363999		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria grammica
364733		Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Endocarpon	Endocarpon pusillum
3656		Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis melo
36643		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus avenaceus
36646		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium coprophilum
36651		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium digitatum
36656		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium crustosum
36922		Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	
373712		Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulaceae	Stereocaulon	Stereocaulon virgatum
376703		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Multifurca	Multifurca ochricompacta
37727		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces marneffei
378194		Basidiomycota	Agaricomycetes	Polyporales	Epitheliaceae	Epithele	Epithele typhae
37989		Ascomycota	Sordariomycetes	Xylariales			
37990		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
37991		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	
37992		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria hypoxylon
38037		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium	
380704		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger
38313		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella algae
383855		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fijiensis
38447		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	
38448		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia fructicola
38457		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia fructigena
38488		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botryotinia	Botryotinia calthae
386267		Chordata	Amphibia	Anura	Ranidae	Staurois	Staurois parvus
386627		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora chaetospira
388435		Ascomycota	Lecanoromycetes				
388810		Chytridiomycota	Chytridiomycetes			Blyttiomyces	Blyttiomyces helicus
390894		Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Lophium	Lophium mytilinum
390896		Ascomycota	Dothideomycetes	Pleosporales	Trematosphaeriaceae	Trematosphaeria	Trematosphaeria pertusa
395010		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium	Zasmidium cellare
396331		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae		
398673		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma gamsii
39966		Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Hypsizygus	Hypsizygus marmoreus
40296		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium italicum
40354		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	
40420		Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae		
40424		Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae		
40559		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea
40562		Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae		
40657		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	
407951		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	
40994		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium hordei
40995		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae		
40996		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe	
40998		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe	Elsinoe australis
41062		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus leporis
41247		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	
416441		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius akahatsu
41688		Ascomycota	Sordariomycetes	Microascales	Microascaceae	Lomentospora	Lomentospora prolificans
41759		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus multicolor
418781		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	Teratosphaeria destructans
419775		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Durotheca	Durotheca rogersii
41984		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus tamarii
420778		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia seriata
42302		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
42526		Chordata	Actinopteri	Characiformes	Serrasalmidae	Colossoma	Colossoma macropomum
42672		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium napiforme
42747		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium heterosporum
43219		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
43265		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps javanica
43433		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tricharina	Tricharina praecox
438768		Ascomycota	Sordariomycetes	Sordariales	Schizotheciaceae	Echria	Echria macrotheca
441959		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces stipitatus
441960		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces marneffei
44412		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium beomiforme
448051		Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	Cytospora	Cytospora schulzeri
45130		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sorokiniana
45131		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae		
45133		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia theobromae
45134		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum ribis
45151		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora	Pyrenophora tritici-repentis
451864							
451867		Ascomycota	Dothideomycetes				
451868		Ascomycota	Dothideomycetes				
451871		Ascomycota	Eurotiomycetes				
452333		Basidiomycota	Agaricomycetes				
45234		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	
452340		Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae		
45244		Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Emericellopsis	
452563		Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae		
453209		Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	
45428		Ascomycota	Leotiomycetes	Helotiales		Amylocarpus	Amylocarpus encephaloides
46634		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium melanogenum
470096		Ascomycota	Dothideomycetes	Acrospermales	Acrospermaceae	Pseudovirgaria	Pseudovirgaria hyperparasitica
47021		Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
47424		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	
47425		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	Armillaria borealis
47428		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	Armillaria ostoyae
474922		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum gloeosporioides
474942		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae		
474943		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae		
4751							
47830		Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	
48097		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria panax
48140		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete sordida
482145		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus taichungensis
48558		Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	
48563		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus bovinus
48578		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus paluster
48586		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus subalutaceus
490622		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma arundinaceum
491253		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Cladobotryum	Cladobotryum mycophilum
4952		Ascomycota	Dipodascomycetes	Dipodascales		Yarrowia	Yarrowia lipolytica
500485		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium rubens
5014		Ascomycota	Dothideomycetes	Dothideales			
5016		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris maydis
5020		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
5022		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus lingam
5024		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	
5025		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia inaequalis
5037		Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Histoplasma	Histoplasma capsulatum
50376		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia effusa
5042		Ascomycota	Eurotiomycetes	Eurotiales			
5046		Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium	Sarocladium strictum
5052		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
5059		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus
5061		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger
5062		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus oryzae
5068		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus tubingensis
5073		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
5082		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium roqueforti
5088		Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Thermoascus	Thermoascus crustaceus
5094		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
5098		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Monascus	Monascus purpureus
50990		Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Rickenella	Rickenella mellea
510516		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus oryzae
510951		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora tetrasperma
5110		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	
5114		Ascomycota	Sordariomycetes	Diaporthales			
51156		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora gregata
5125		Ascomycota	Sordariomycetes	Hypocreales			
5129		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae		
5139		Ascomycota	Sordariomycetes	Sordariales			
5142		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora intermedia
5144		Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	
5146		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	
5148		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae		
516989		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apodospora	Apodospora peruviana
5178		Ascomycota	Leotiomycetes	Helotiales			
5179		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	
5182		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	
519963		Ascomycota	Eurotiomycetes	Eurotiales	Elaphomycetaceae	Elaphomyces	Elaphomyces granulatus
5226		Basidiomycota	Agaricomycetes	Auriculariales			
5254		Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae		
526221		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium alfalfae
5303		Basidiomycota	Agaricomycetes	Polyporales			
5305		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	
5317		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae		
5320		Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	
5322		Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus ostreatus
5323		Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus eryngii
5324		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	
5333		Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	
5338		Basidiomycota	Agaricomycetes	Agaricales			
5339		Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae		
5352		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula	
5353		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula	Lentinula edodes
5364		Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Heliocybe	Heliocybe sulcata
5365		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus tigrinus
5369		Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	
5379		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	
5401		Basidiomycota	Agaricomycetes	Russulales	Russulaceae		
5454		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	Ascochyta rabiei
5455		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	
5466		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum trifolii
5467		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum truncatum
54673		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botryotinia	Botryotinia convoluta
5499		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Fulvia	Fulvia fulva
5500		Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Coccidioides	
5506		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
5507		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium oxysporum
55169		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	Botryosphaeria dothidea
5529		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	
5539		Ascomycota	Leotiomycetes			Scytalidium	Scytalidium lignicola
5540		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	
5541		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces lanuginosus
5543		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
5544		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma harzianum
5550		Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	
5579		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	
5580		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium pullulans
5581		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	
5593		Ascomycota	Sordariomycetes	Microascales	Microascaceae		
5598		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
560253		Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Letharia	Letharia lupina
56174		Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus birnbaumii
5627		Basidiomycota	Agaricomycetes	Polyporales	Grifolaceae	Grifola	Grifola frondosa
563466		Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium apiospermum
5643		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes cinnabarina
56493		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora terrestris
565419		Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	Coleophoma crateriformis
565426		Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria minitans
56646		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium venenatum
568076		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium robertsii
569365		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora immunda
574655		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Elasticomyces	Elasticomyces elasticus
574656		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Recurvomyces	Recurvomyces mirabilis
574774		Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Glonium	Glonium stellatum
574789		Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Mytilinidion resinicola
576137		Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	Phialocephala subalpina
578093		Ascomycota	Dothideomycetes	Lineolatales	Lineolataceae	Lineolata	Lineolata rhizophorae
578113		Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	Cytospora	Cytospora mali
578455		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothielavioides	Thermothielavioides terrestris
578457		Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula lacrymans
578458		Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune
585013		Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius crinis-equi
585030		Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius tenuissimus
588809		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora hispaniola
595503		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus albidus
59557		Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber aestivum
595635		Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta	Phyllosticta citriasiana
5974		Ciliophora	Spirotrichea	Sporadotrichida	Halteriidae	Halteria	Halteria grandinella
599839		Basidiomycota	Agaricomycetes	Polyporales	Fibroporiaceae	Fibroporia	Fibroporia radiculosa
