taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
2093366		Candidatus Auribacterota	Candidatus Auribacteria	Candidatus Auribacterales	Candidatus Auribacteraceae	Candidatus Auribacter	Candidatus Auribacter fodinae	1
2093372		Actinomycetota	Thermoleophilia	Gaiellales			Gaiellales bacterium	1
2094028		Planctomycetota	Candidatus Brocadiia	Candidatus Brocadiales	Candidatus Brocadiaceae		Candidatus Brocadiaceae bacterium	1
2099675		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae		Cyclobacteriaceae bacterium	1
2099678		Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales			Desulfuromonadales bacterium	1
2099683		Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae		Sphaerobacteraceae bacterium	1
2107588		Candidatus Sumerlaeota					Candidatus Sumerlaeota bacterium	1
213115		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales				3
213116		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae			1
213118		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales				4
213119		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae			1
213121		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae			1
2133944		Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Pseudoprevotella	Pseudoprevotella muciniphila	1
213465		Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae			1
2137776							archaeon SCG-AAA382B04	1
2138241		Nematoda	Chromadorea	Rhabditida	Rhabditidae	Mesorhabditis	Mesorhabditis belari	1
2157								25
2161867		Verrucomicrobiota					Verrucomicrobia bacterium LW23	1
216572		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae			2
2172550							Candidatus Zhuqueibacterota bacterium	2
2175		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus		1
2182		Methanobacteriota	Methanococci	Methanococcales				1
218207		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatibacillaceae	Desulfatibacillum		1
2184738		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae		Desulfurococcaceae archaeon	2
2200854		Verrucomicrobiota	Opitutia	Puniceicoccales		Candidatus Moanibacter	Candidatus Moanibacter tarae	2
2201156		Actinomycetota	Acidimicrobiia	Acidimicrobiales			Acidimicrobiales bacterium	5
2202144		Spirochaetota					Spirochaetota bacterium	4
2202151		Aquificota					Aquificota bacterium	2
2202153		Thermodesulfobacteriota					Thermodesulfobacteriota bacterium	1
2202734		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae		Saprospiraceae bacterium	13
2204302		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium poyangense	1
2208		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri	1
221126		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Algibacter	Algibacter lectus	1
2212467		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae		Bacteroidaceae bacterium	1
2212469		Calditrichota					Calditrichota bacterium	6
2212470		Candidatus Eiseniibacteriota					Candidatus Eiseniibacteriota bacterium	3
2212473		Kiritimatiellota	Kiritimatiellia				Kiritimatiellia bacterium	1
2231		Methanobacteriota	Archaeoglobi	Archaeoglobales				2
2234132		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia reimsis	1
2237		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula		4
2239		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium		1
224756		Methanobacteriota	Methanomicrobia					1
2250254		Methanobacteriota	Thermococci				Thermococci archaeon	2
2250256		Candidatus Altarchaeota	Candidatus Altarchaeia	Candidatus Altarchaeales			Candidatus Altarchaeales archaeon	1
2250258		Methanobacteriota	Archaeoglobi	Archaeoglobales			Archaeoglobales archaeon	2
2250272		Candidatus Coatesiibacteriota					Candidatus Coatesiibacteriota bacterium	2
2250273		Candidatus Geothermarchaeota					Candidatus Geothermarchaeota archaeon	1
2250274		Microcaldota					Microcaldota archaeon	2
2250276		Candidatus Hadarchaeota	Candidatus Hadarchaeia				Hadesarchaea archaeon	4
2250277		Thermoproteota	Thermoprotei				Thermoprotei archaeon	15
2250710							candidate division TA06 bacterium	1
225991		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas aquatica	1
2268145		Deinococcota	Deinococci	Thermales	Thermaceae	Oceanithermus	Oceanithermus sp.	2
2268176		Thermoproteota	Thermoprotei	Acidilobales			Acidilobales archaeon	1
2268184		Candidatus Fraseribacteriota					Candidatus Fraserbacteria bacterium	1
2268190		Pseudomonadota	Gammaproteobacteria	Candidatus Tenderiales	Candidatus Tenderiaceae	Candidatus Tenderia	Candidatus Tenderia sp.	1
2268198		Nitrososphaerota	Nitrososphaeria				Nitrososphaeria archaeon	10
2268199		Myxococcota		Polyangiales	Polyangiaceae		Polyangiaceae bacterium	1
2268201		Synergistota	Synergistia	Synergistales			Synergistales bacterium	2
2268204		Thermoplasmatota	Thermoplasmata	Thermoplasmatales			Thermoplasmatales archaeon	1
2268206		Thermotogota	Thermotogae	Thermotogales	Thermotogaceae		Thermotogaceae bacterium	2
2269		Thermoproteota	Thermoprotei	Thermofilales	Thermofilaceae	Thermofilum	Thermofilum pendens	1
2270		Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteus		1
2272		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae			2
2281		Thermoproteota	Thermoprotei	Sulfolobales				1
2282142		Acidobacteriota	Terriglobia	Terriglobales			Terriglobales bacterium	1
2282155		Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales			Syntrophobacterales bacterium	1
2283092		Acidobacteriota	Blastocatellia	Blastocatellales	Pyrinomonadaceae		Pyrinomonadaceae bacterium	1
2283796		Thermoplasmatota						1
2291956		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. R6-10	1
2293857		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonatronovibrionaceae	Desulfonatronospira	Desulfonatronospira sp. MSAO_Bac3	1
2299		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina		1
229919		Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	Anaerolinea thermolimosa	1
229920		Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	Leptolinea tardivitalis	1
2300		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	Desulfosarcina variabilis	1
2306968		Chloroflexota	Ktedonobacteria	Ktedonobacterales			Ktedonobacterales bacterium	1
231447		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfogranum	Desulfogranum japonicum	1
2315423		Candidatus Sumerlaeota	Candidatus Sumerlaeia	Candidatus Sumerlaeales	Candidatus Sumerlaeaceae		Candidatus Sumerlaeaceae bacterium	1
2339230		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae		Streptosporangiaceae bacterium	1
234827		Pseudomonadota	Alphaproteobacteria	Rickettsiales	Candidatus Midichloriaceae	Candidatus Midichloria	Candidatus Midichloria mitochondrii	1
2358		Thermodesulfobacteriota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile	Desulfomonile tiedjei	1
2358456		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae		Nitrospinaceae bacterium	1
2358460		Nitrospirota	Nitrospiria	Nitrospirales			Nitrospirales bacterium	1
2364211		Chloroflexota	Candidatus Thermofontia	Phototrophicales			Phototrophicales bacterium	1
237		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		1
238		Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica	1
2382126		Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Riemerella	Riemerella sp.	1
2382230							Bacteroidetes/Chlorobi group bacterium ChocPot_Mid	1
239		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp.	1
2419		Thermotogota	Thermotogae	Thermotogales				2
2419984		Candidatus Schekmaniibacteriota					Candidatus Schekmanbacteria bacterium	2
2448050		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales			Desulfovibrionales bacterium	1
2448052		Pseudomonadota	Alphaproteobacteria	Geminicoccales	Geminicoccaceae		Geminicoccaceae bacterium	1
2448054		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales			Gemmatimonadales bacterium	1
2448778		Bacteroidota	Chitinophagia				Chitinophagia bacterium	1
2448779		Bacteroidota	Chitinophagia	Chitinophagales			Chitinophagales bacterium	3
246874		Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae			1
2480821		Thermoproteota	Thermoprotei	Desulfurococcales			Desulfurococcales archaeon	2
2485925		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		Oscillospiraceae bacterium	3
2486577		Pseudomonadota	Alphaproteobacteria	Rickettsiales			Rickettsiales endosymbiont of Peranema trichophorum	1
2487747		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula rubra	1
2499141		Verrucomicrobiota	Verrucomicrobiia				Verrucomicrobiia bacterium	1
2500179		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Aestuariispiraceae	Hwanghaeella	Hwanghaeella grinnelliae	1
2506407		Pseudomonadota	Alphaproteobacteria	Geminicoccales	Geminicoccaceae	Geminicoccus	Geminicoccus flavidas	1
2510331		Actinomycetota	Actinomycetes	Candidatus Actinomarinales			Candidatus Actinomarinales bacterium	1
2527968		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Aureliella	Aureliella helgolandensis	1
2527980		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Stratiformator	Stratiformator vulcanicus	1
2528007		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Polystyrenella	Polystyrenella longa	1
2528010		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Lignipirellula	Lignipirellula cremea	1
2528020		Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Poriferisphaera	Poriferisphaera corsica	1
2528027		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Calycomorphotria	Calycomorphotria hydatis	1
2528274		Candidatus Tectimicrobiota					Candidatus Tectimicrobiota bacterium	2
2528828		Candidatus Stahliibacteriota					Candidatus Stahliibacteriota bacterium	1
2545689		Methanobacteriota	Candidatus Methanoliparia	Candidatus Methanoliparales				1
2548426		Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	Candidatus Sedimenticola endophacoides	1
2562117		Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae		Chloroflexaceae bacterium	1
2562237			Dinophyceae	Suessiales	Symbiodiniaceae	Cladocopium	Cladocopium goreaui	1
2569540		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfosediminicola	Desulfosediminicola ganghwensis	1
2569541		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfosediminicola	Desulfosediminicola flagellatus	1
2569760		Candidatus Sysuimicrobiota	Candidatus Sysuimicrobiia	Candidatus Sysuimicrobiales	Candidatus Segetimicrobiaceae	Candidatus Segetimicrobium	Candidatus Segetimicrobium genomatis	1
2586742		Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae		Solirubrobacteraceae bacterium	1
2587834		Chloroflexota	Dehalococcoidia				SAR202 cluster bacterium AC-409-J13_OGT_754m	1
2587840		Chloroflexota	Dehalococcoidia				SAR202 cluster bacterium AD-802-E10_MRT_200m	1
2596890		Planctomycetota	Candidatus Uabimicrobiia	Candidatus Uabimicrobiales	Candidatus Uabimicrobiaceae	Candidatus Uabimicrobium	Candidatus Uabimicrobium amorphum	1
2598453		Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. 116-D4	1
2599935		Dictyoglomota					Dictyoglomota bacterium	1
2600177			Deltaproteobacteria	Bradymonadales	Allomicrovenatoraceae	Allomicrovenator	Allomicrovenator marinus	1
2602803		Candidatus Glassiibacteriota					Candidatus Glassiibacteriota bacterium	1
2606638		Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Bullifex	Bullifex porci	1
2607768		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. SIO1E4	1
2607777		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. SIO1H5	1
2607802		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. SIO2H7	1
2607807		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. SIO1D8	1
2607842		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	Moorena sp. SIO3C2	1
2609250		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Rathayibacter		1
2615202		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter		1
2622382		Aquificota	Aquificia	Aquificales	Aquificaceae	Hydrogenobaculum		1
2622732		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus		1
2628593		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum		1
263511		Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii	1
2642239		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum		1
2644629		Bacillota	Bacilli	Caryophanales		Exiguobacterium		1
2651583		Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas		1
2653858		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila	Desulfopila sp. IMCC35008	1
2654182		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae		Frankiaceae bacterium	1
265487		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Blastopirellula		1
2656915		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Limnovirga	Limnovirga soli	1
2663014		Fibrobacterota	Chitinivibrionia	Chitinivibrionales			Chitinivibrionales bacterium	2
2668072		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum sp. CBA1125	1
2676048		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella		1
2676055		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella	uncultured Schaedlerella sp.	1
2678352		Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Maribellus		1
2689616		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae		Steroidobacteraceae bacterium	1
2690346		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis sp. SID8362	1
2691357		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae			2
2691551		Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae		Thermoguttaceae bacterium	1
2692200		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium bonnevillei	1
2692424		Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Acidiluteibacter	Acidiluteibacter ferrifornacis	1
2694929		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter russatus	1
2699758		Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae		Thermoanaerobaculaceae bacterium	1
2705534		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Candidatus Nitrohelix	Candidatus Nitrohelix vancouverensis	1
2707345		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylobacter	Candidatus Methylobacter favarea	2
2714592		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Crateriforma		1
2714737		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Alienimonas		1
2715255		Candidatus Sumerlaeota	Candidatus Sumerlaeia				Candidatus Sumerlaeia bacterium	2
2715505		Candidatus Firestoneibacteriota					Candidatus Firestoneibacteriota bacterium	1
2715751		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium sp. R2-5	1
2717303		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	Haliscomenobacter sp.	1
2717857		Candidatus Melainabacteria	Vampirovibriophyceae	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrio	Vampirovibrio sp.	1
2720411		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium CSU_1_4	1
2723072		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter sp. AK015	1
2725490		Chrysiogenota	Chrysiogenia				Chrysiogenia bacterium	1
2732252		Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae		Thermoleophilaceae bacterium	3
2751484		Candidatus Zixiibacteriota						5
2754717		Actinomycetota		Candidatus Hakubellales	Candidatus Hakubellaceae	Candidatus Hakubella	Candidatus Hakubella thermalkaliphila	1
2759912		Methanobacteriota	Methanomicrobia	Candidatus Methanophagales	Candidatus Methanophagaceae		Candidatus Methanophagaceae archaeon ANME-1 ERB6	1
2760815		Candidatus Rokuibacteriota						1
2762020			Candidatus Sericytochromatia				Candidatus Sericytochromatia bacterium	2
2762318		Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae			1
2765359		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Rugamonas	Rugamonas violacea	1
2767891		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus		1
2768039		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	uncultured Duncaniella sp.	1
2772557		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfomarina	Desulfomarina profundi	1
2774349		Cyanobacteriota	Cyanophyceae	Synechococcales			Synechococcales cyanobacterium T60_A2020_003	1
2774603		Candidatus Krumholzibacteriota	Candidatus Krumholzibacteriia				Candidatus Krumholzibacteriia bacterium	1
2775582		Cyanobacteriota					Cyanobacteria bacterium HKST-UBA02	1
2775586		Cyanobacteriota					Cyanobacteria bacterium HKST-UBA06	1
2780420		Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp. GY617	1
2782352		Bacteroidota	Cytophagia	Cytophagales	Chryseotaleaceae	Dawidia	Dawidia soli	1
2794938		Pseudomonadota	Gammaproteobacteria				methane-oxidizing endosymbiont of Gigantopelta aegis	1
2795000		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Maridesulfovibrio	Maridesulfovibrio sp.	1
2795779		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rosistilla		1
2806419		Thermoplasmatota					Thermoplasmatota archaeon	1
2807414		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Anatilimnocola		1
2810280		Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae			1
2814260		Candidatus Eiseniibacteriota						1
2815303		Candidatus Brockarchaeota					Candidatus Brockarchaeota archaeon	1
2815808		Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Bullifex	Bullifex sp.	1
2818505		Myxococcota						5
28211		Pseudomonadota	Alphaproteobacteria					6
2822207		Thermoproteota	Thermoprotei	Desulfurococcales	Desulfurococcaceae		Desulfurococcaceae archaeon MEX13E-LK6-19	1
2823368		Thermoplasmatota	Thermoplasmata	Candidatus Sysuiplasmatales	Candidatus Sysuiplasmataceae	Candidatus Sysuiplasma	Candidatus Sysuiplasma superficiale	1
28234		Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Geotoga	Geotoga petraea	1
28236		Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga		1
28240		Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp.	1
2831190		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonauticaceae	Desulfovulcanus	Desulfovulcanus ferrireducens	1
2838409		Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Pigmentibacter		1
2840778		Bacteroidota	Bacteroidia	Bacteroidales		Candidatus Egerieousia	Candidatus Egerieousia excrementavium	1
2840890		Bacillota	Clostridia			Candidatus Ornithocaccomicrobium	Candidatus Ornithocaccomicrobium faecavium	1
2840899		Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Candidatus Ornithospirochaeta	Candidatus Ornithospirochaeta stercoripullorum	1
2840905		Bacteroidota	Bacteroidia	Bacteroidales		Candidatus Pullibacteroides	Candidatus Pullibacteroides excrementavium	1
2841688		Pseudomonadota	Gammaproteobacteria			Candidatus Thiopontia	Candidatus Thiopontia autotrophica	1
2844893			Deltaproteobacteria	Candidatus Zymogeniales	Candidatus Zymogenaceae	Candidatus Zymogenus	Candidatus Zymogenus saltonus	1
286		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		1
2862870		Methanobacteriota	Halobacteria	Halobacteriales	Natronoarchaeaceae	Salinarchaeum	Salinarchaeum sp. IM2453	1
2864959		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halosegnis	Halosegnis sp.	1
2870839		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium agricola	1
2878255		Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Cyanobacterium	Cyanobacterium sp. DS4	1
2880978		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia	Frankia sp. Cj5	2
2885759		Microcaldota	Candidatus Micrarchaeia	Candidatus Anstonellales	Candidatus Bilamarchaeaceae	Candidatus Bilamarchaeum	Candidatus Bilamarchaeum dharawalense	1
28889		Thermoproteota						1
28890		Methanobacteriota						2
28901		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	1
289476		Nematoda	Chromadorea	Rhabditida	Steinernematidae	Steinernema	Steinernema hermaphroditum	1
2900548		Actinomycetota					Actinomycetota bacterium	18
290180		Bacteroidota	Cytophagia	Cytophagales	Roseivirgaceae	Roseivirga		1
2902623		Methanobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium wangiae	1
2904609		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfogranum		1
2905722		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Oceanidesulfovibrio		1
2909236		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter	Flavihumibacter fluminis	1
2909707		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Oleidesulfovibrio	Oleidesulfovibrio sp.	1
2910983		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Humidesulfovibrio		1
2910990		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Solidesulfovibrio	Solidesulfovibrio sp.	2
29204		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales	Thalassiosiraceae	Cyclotella	Cyclotella cryptica	1
2922716		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Fundidesulfovibrio	Fundidesulfovibrio soli	1
292628		Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae			1
292629		Chloroflexota	Anaerolineae	Anaerolineales				2
2928963		Candidatus Culexarchaeota	Candidatus Culexarchaeia	Candidatus Culexarchaeles	Candidatus Culexarchaeaceae	Candidatus Culexarchaeum	Candidatus Culexarchaeum yellowstonense	1
29295		Methanobacteriota	Halobacteria	Halobacteriales			halophilic archaeon	1
2931039		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae			1
2934937		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halocatena	Halocatena marina	1
2937800		Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter sp. S30A1	1
2950539		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula onubensis	1
2951999		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Alloacidobacterium	Alloacidobacterium sp.	1
2952921		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecousia	Faecousia sp.	1
2954771		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. Ash2021	1
2961574		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula marina	1
2961595		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halomarina	Halomarina litorea	1
2961596		Methanobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Salinilacihabitans	Salinilacihabitans rarus	1
2961651			Candidatus Sericytochromatia				Candidatus Tanganyikabacteria bacterium	1
2961959		Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Profundicola	Profundicola chukchiensis	1
2962671		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halorarius	Halorarius halobius	1
2964536		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WC101	1
2993314		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus caseinilyticus	1
2994555		Bacteroidota	Cytophagia	Cytophagales	Flammeovirgaceae	Chondrinema	Chondrinema litorale	1
3003348		Chloroflexota	Chloroflexia	Candidatus Chloroheliales	Candidatus Chloroheliaceae	Candidatus Chlorohelix	Candidatus Chlorohelix allophototropha	1
3014562		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Polluticaenibacter	Polluticaenibacter yanchengensis	1
3028117		Cyanobacteriota	Cyanophyceae					5
3031145		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Novispirillaceae			1
3032579		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula litorea	1
3033389		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula pelagica	1
3033396		Methanobacteriota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanocrinis	Candidatus Methanocrinis natronophilus	3
3033939		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halomarina	Halomarina ordinaria	1
3034023		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halosegnis	Halosegnis marinus	1
3034024		Methanobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Halorussus	Halorussus lipolyticus	1
